record_id,source_file,title,journal,pub_year,pmid,pmcid,article_type,chunk_index,chunk_count,chunk_strategy,chunk_chars
pmc_000378,PMC000xxxxxx/PMC509282.xml,Increased contractile responses to 5-hydroxytryptamine and Angiotensin II in high fat diet fed rat thoracic aorta,Lipids in Health and Disease,2004,15287987,PMC509282,research-article,0,1,whole_title_abstract,2055
pmc_000379,PMC000xxxxxx/PMC509283.xml,Autoimmune progesterone dermatitis in a patient with endometriosis: case report and review of the literature,Clinical and molecular allergy : CMA,2004,15287986,PMC509283,research-article,0,1,whole_title_abstract,833
pmc_000380,PMC000xxxxxx/PMC509284.xml,"A randomised controlled trial to measure the effect of chest pain unit care upon anxiety, depression, and health-related quality of life [ISRCTN85078221]",Health and Quality of Life Outcomes,2004,15283863,PMC509284,research-article,0,1,whole_title_abstract,1884
pmc_000381,PMC000xxxxxx/PMC509285.xml,Small B cell lymphocytic lymphoma presenting as obstructive sleep apnea,World Journal of Surgical Oncology,2004,15282026,PMC509285,research-article,0,1,whole_title_abstract,1291
pmc_000382,PMC000xxxxxx/PMC509286.xml,How can Health Behavior Theory be made more useful for intervention research?,The International Journal of Behavioral Nutrition and Physical Activity,2004,15272938,PMC509286,research-article,0,1,whole_title_abstract,1847
pmc_000383,PMC000xxxxxx/PMC509287.xml,Cancer immunotherapy: avoiding the road to perdition,Journal of Translational Medicine,2004,15283862,PMC509287,research-article,0,1,whole_title_abstract,840
pmc_000384,PMC000xxxxxx/PMC509288.xml,Specific TATAA and bZIP requirements suggest that HTLV-I Tax has transcriptional activity subsequent to the assembly of an initiation complex,Retrovirology,2004,15285791,PMC509288,research-article,0,1,whole_title_abstract,1740
pmc_000385,PMC000xxxxxx/PMC509289.xml,Cellular Immune Response to Parasitization in Drosophila Requires the EBF Orthologue Collier,PLoS Biology,2004,15314643,PMC509289,research-article,0,1,whole_title_abstract,1545
pmc_000386,PMC000xxxxxx/PMC509290.xml,Evidence for Widespread Convergent Evolution around Human Microsatellites,PLoS Biology,2004,15314644,PMC509290,research-article,0,1,whole_title_abstract,1665
pmc_000387,PMC000xxxxxx/PMC509291.xml,A New Model for Open Sharing: Massachusetts Institute of Technology's OpenCourseWare Initiative Makes a Difference,PLoS Biology,2004,15314645,PMC509291,research-article,0,1,whole_title_abstract,190
pmc_000388,PMC000xxxxxx/PMC509292.xml,Nicotine's Defensive Function in Nature,PLoS Biology,2004,15314646,PMC509292,research-article,0,1,whole_title_abstract,1531
pmc_000389,PMC000xxxxxx/PMC509293.xml,The Regenerative Plasticity of Isolated Urodele Myofibers and Its Dependence on Msx1,PLoS Biology,2004,15314647,PMC509293,research-article,0,1,whole_title_abstract,1799
pmc_000390,PMC000xxxxxx/PMC509294.xml,A Focused and Efficient Genetic Screening Strategy in the Mouse: Identification of Mutations That Disrupt Cortical Development,PLoS Biology,2004,15314648,PMC509294,research-article,0,1,whole_title_abstract,1470
pmc_000391,PMC000xxxxxx/PMC509295.xml,Deconstructing Genetic Contributions to Autoimmunity in Mouse Models,PLoS Biology,2004,,PMC509295,research-article,0,1,whole_title_abstract,68
pmc_000392,PMC000xxxxxx/PMC509296.xml,Grafting the Way to the Systemic Silencing Signal in Plants,PLoS Biology,2004,15314650,PMC509296,research-article,0,1,whole_title_abstract,138
pmc_000393,PMC000xxxxxx/PMC509297.xml,"Forgetting, Reminding, and Remembering: The Retrieval of Lost Spatial Memory",PLoS Biology,2004,15314651,PMC509297,research-article,0,1,whole_title_abstract,1411
pmc_000394,PMC000xxxxxx/PMC509298.xml,Unraveling the Molecular Basis for Regenerative Cellular Plasticity,PLoS Biology,2004,15314652,PMC509298,research-article,0,1,whole_title_abstract,239
pmc_000395,PMC000xxxxxx/PMC509299.xml,"Retroviral DNA Integration: ASLV, HIV, and MLV Show Distinct Target Site Preferences",PLoS Biology,2004,15314653,PMC509299,research-article,0,1,whole_title_abstract,1432
pmc_000396,PMC000xxxxxx/PMC509300.xml,IRE1 -Independent Gain Control of the Unfolded Protein Response,PLoS Biology,2004,15314654,PMC509300,research-article,0,1,whole_title_abstract,1058
pmc_000397,PMC000xxxxxx/PMC509301.xml,"The Zebrafish moonshine Gene Encodes Transcriptional Intermediary Factor 1γ, an Essential Regulator of Hematopoiesis",PLoS Biology,2004,15314655,PMC509301,research-article,0,1,whole_title_abstract,1578
pmc_000398,PMC000xxxxxx/PMC509302.xml,The Telomeric Protein TRF2 Binds the ATM Kinase and Can Inhibit the ATM-Dependent DNA Damage Response,PLoS Biology,2004,15314656,PMC509302,research-article,0,1,whole_title_abstract,1084
pmc_000399,PMC000xxxxxx/PMC509303.xml,Mouse Models of Human Autoimmune Diseases: Essential Tools That Require the Proper Controls,PLoS Biology,2004,15314657,PMC509303,research-article,0,1,whole_title_abstract,235
pmc_000400,PMC000xxxxxx/PMC509304.xml,"p19 Arf Suppresses Growth, Progression, and Metastasis of Hras-Driven Carcinomas through p53-Dependent and -Independent Pathways",PLoS Biology,2004,15314658,PMC509304,research-article,0,1,whole_title_abstract,1483
pmc_000401,PMC000xxxxxx/PMC509305.xml,Spontaneous Autoimmunity in 129 and C57BL/6 Mice—Implications for Autoimmunity Described in Gene-Targeted Mice,PLoS Biology,2004,15314659,PMC509305,research-article,0,1,whole_title_abstract,1466
pmc_000402,PMC000xxxxxx/PMC509306.xml,Gcn4p and Novel Upstream Activating Sequences Regulate Targets of the Unfolded Protein Response,PLoS Biology,2004,15314660,PMC509306,research-article,0,1,whole_title_abstract,1679
pmc_000403,PMC000xxxxxx/PMC509307.xml,Nicotine Keeps Leaf-Loving Herbivores at Bay,PLoS Biology,2004,,PMC509307,research-article,0,1,whole_title_abstract,44
pmc_000404,PMC000xxxxxx/PMC509308.xml,Finding Mutations That Disrupt Cortical Development,PLoS Biology,2004,,PMC509308,research-article,0,1,whole_title_abstract,51
pmc_000405,PMC000xxxxxx/PMC509309.xml,A Protein Required for Fruitflies to Dispatch Wasp Parasites,PLoS Biology,2004,,PMC509309,research-article,0,1,whole_title_abstract,60
pmc_000406,PMC000xxxxxx/PMC509310.xml,Mutants on the Small Screen,PLoS Biology,2004,,PMC509310,book-review,0,1,whole_title_abstract,112
pmc_000407,PMC000xxxxxx/PMC509311.xml,Regenerating Lost Muscle: Msx1 to the Rescue,PLoS Biology,2004,,PMC509311,research-article,0,1,whole_title_abstract,44
pmc_000408,PMC000xxxxxx/PMC509312.xml,Opening a Window to the Autistic Brain,PLoS Biology,2004,15314667,PMC509312,research-article,0,1,whole_title_abstract,220
pmc_000409,PMC000xxxxxx/PMC509313.xml,Yeast Use Dual Gain Controls to Amplify Protein Processing,PLoS Biology,2004,,PMC509313,research-article,0,1,whole_title_abstract,58
pmc_000410,PMC000xxxxxx/PMC509314.xml,Inhibition of the DNA Damage Pathway by a Telomere-Binding Protein,PLoS Biology,2004,,PMC509314,research-article,0,1,whole_title_abstract,66
pmc_000411,PMC000xxxxxx/PMC509315.xml,"Extinction, Slime, and Bottoms",PLoS Biology,2004,15314670,PMC509315,research-article,0,1,whole_title_abstract,143
pmc_000412,PMC000xxxxxx/PMC509316.xml,Innate Immunity in Fruit Flies: A Textbook Example of Genomic Recycling,PLoS Biology,2004,15314671,PMC509316,research-article,0,1,whole_title_abstract,279
pmc_000413,PMC000xxxxxx/PMC509317.xml,Retrovirus Integration into the Human Genome,PLoS Biology,2004,,PMC509317,research-article,0,1,whole_title_abstract,44
pmc_000414,PMC000xxxxxx/PMC509318.xml,A Red-Blooded Transcription Factor,PLoS Biology,2004,,PMC509318,research-article,0,1,whole_title_abstract,34
pmc_000415,PMC000xxxxxx/PMC509319.xml,How the Brain Retrieves Forgotten Memories,PLoS Biology,2004,,PMC509319,research-article,0,1,whole_title_abstract,42
pmc_000416,PMC000xxxxxx/PMC509320.xml,Deterministic Tumor Evolution,PLoS Biology,2004,,PMC509320,research-article,0,1,whole_title_abstract,29
pmc_000417,PMC000xxxxxx/PMC509321.xml,Evolution's “Molecular Clock”: Not So Dependable After All?,PLoS Biology,2004,,PMC509321,research-article,0,1,whole_title_abstract,59
pmc_000418,PMC000xxxxxx/PMC509406.xml,Emerin Caps the Pointed End of Actin Filaments: Evidence for an Actin Cortical Network at the Nuclear Inner Membrane,PLoS Biology,2004,15328537,PMC509406,research-article,0,1,whole_title_abstract,1065
pmc_000419,PMC000xxxxxx/PMC509407.xml,Interdependency of Brassinosteroid and Auxin Signaling in Arabidopsis,PLoS Biology,2004,15328536,PMC509407,research-article,0,1,whole_title_abstract,1477
pmc_000420,PMC000xxxxxx/PMC509408.xml,Amplification of Trial-to-Trial Response Variability by Neurons in Visual Cortex,PLoS Biology,2004,15328535,PMC509408,research-article,0,1,whole_title_abstract,1225
pmc_000421,PMC000xxxxxx/PMC509409.xml,Recognition and Accommodation at the Androgen Receptor Coactivator Binding Interface,PLoS Biology,2004,15328534,PMC509409,research-article,0,1,whole_title_abstract,1562
pmc_000422,PMC000xxxxxx/PMC509410.xml,Regulation of Muscle Fiber Type and Running Endurance by PPARδ,PLoS Biology,2004,15328533,PMC509410,research-article,0,1,whole_title_abstract,1071
pmc_000423,PMC000xxxxxx/PMC509411.xml,Hormones Act in Concert to Direct Plant Growth,PLoS Biology,2004,,PMC509411,research-article,0,1,whole_title_abstract,46
pmc_000424,PMC000xxxxxx/PMC509412.xml,A Case for a Functional Actin Network in the Nucleus,PLoS Biology,2004,,PMC509412,research-article,0,1,whole_title_abstract,52
pmc_000425,PMC000xxxxxx/PMC509413.xml,The Structural Basis of a Prostate Cancer Protein's Unique Selectivity,PLoS Biology,2004,,PMC509413,research-article,0,1,whole_title_abstract,70
pmc_000426,PMC000xxxxxx/PMC509414.xml,The Case of the Noisy Neurons,PLoS Biology,2004,,PMC509414,research-article,0,1,whole_title_abstract,29
pmc_000427,PMC000xxxxxx/PMC509415.xml,Gene Targeting Turns Mice into Long-Distance Runners,PLoS Biology,2004,,PMC509415,research-article,0,1,whole_title_abstract,52
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,0,8,recursive_split_title_abstract,79
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,1,8,recursive_split_title_abstract,393
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,2,8,recursive_split_title_abstract,393
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,3,8,recursive_split_title_abstract,397
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,4,8,recursive_split_title_abstract,398
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,5,8,recursive_split_title_abstract,399
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,6,8,recursive_split_title_abstract,398
pmc_000428,PMC000xxxxxx/PMC509416.xml,Calcineurin activation influences muscle phenotype in a muscle-specific fashion,BMC Cell Biology,2004,15282035,PMC509416,research-article,7,8,recursive_split_title_abstract,128
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,0,9,recursive_split_title_abstract,111
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,1,9,recursive_split_title_abstract,399
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,2,9,recursive_split_title_abstract,398
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,3,9,recursive_split_title_abstract,395
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,4,9,recursive_split_title_abstract,392
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,5,9,recursive_split_title_abstract,396
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,6,9,recursive_split_title_abstract,399
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,7,9,recursive_split_title_abstract,396
pmc_000429,PMC000xxxxxx/PMC509417.xml,Phylogenetic relationships of typical antbirds (Thamnophilidae) and test of incongruence based on Bayes factors,BMC Evolutionary Biology,2004,15283860,PMC509417,research-article,8,9,recursive_split_title_abstract,249
pmc_000430,PMC000xxxxxx/PMC509418.xml,From biomedicine to natural history research: EST resources for ambystomatid salamanders,BMC Genomics,2004,15310388,PMC509418,research-article,0,1,whole_title_abstract,1916
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,0,8,recursive_split_title_abstract,104
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,1,8,recursive_split_title_abstract,396
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,2,8,recursive_split_title_abstract,399
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,3,8,recursive_split_title_abstract,397
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,4,8,recursive_split_title_abstract,398
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,5,8,recursive_split_title_abstract,398
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,6,8,recursive_split_title_abstract,395
pmc_000431,PMC000xxxxxx/PMC509419.xml,"P2 receptor mRNA expression profiles in human lymphocytes, monocytes and CD34+ stem and progenitor cells",BMC Immunology,2004,15291969,PMC509419,research-article,7,8,recursive_split_title_abstract,161
pmc_000432,PMC000xxxxxx/PMC509420.xml,Corneal topographic changes following retinal surgery,BMC Ophthalmology,2004,15291963,PMC509420,research-article,0,1,whole_title_abstract,1427
pmc_000433,PMC000xxxxxx/PMC509421.xml,Brain choline concentrations may not be altered in euthymic bipolar disorder patients chronically treated with either lithium or sodium valproate,Annals of General Hospital Psychiatry,2004,15283867,PMC509421,research-article,0,1,whole_title_abstract,1821
pmc_000434,PMC000xxxxxx/PMC509422.xml,Use and improvement of microbial redox enzymes for environmental purposes,Microbial Cell Factories,2004,15287990,PMC509422,research-article,0,1,whole_title_abstract,827
pmc_000435,PMC000xxxxxx/PMC509423.xml,"Similar group mean scores, but large individual variations, in patient-relevant outcomes over 2 years in meniscectomized subjects with and without radiographic knee osteoarthritis",Health and Quality of Life Outcomes,2004,15279676,PMC509423,research-article,0,1,whole_title_abstract,2318
pmc_000436,PMC000xxxxxx/PMC509424.xml,The STATs in cell stress-type responses,Cell communication and signaling : CCS,2004,15296508,PMC509424,review-article,0,1,whole_title_abstract,667
pmc_000437,PMC000xxxxxx/PMC509425.xml,Evaluation of in vivo labelled dendritic cell migration in cancer patients,Journal of Translational Medicine,2004,15285807,PMC509425,research-article,0,1,whole_title_abstract,1510
pmc_000438,PMC000xxxxxx/PMC509426.xml,Optimizing the HIV/AIDS informed consent process in India,BMC Medicine,2004,15287983,PMC509426,research-article,0,1,whole_title_abstract,1424
pmc_000439,PMC000xxxxxx/PMC509427.xml,Microglia and neuroinflammation: a pathological perspective,Journal of Neuroinflammation,2004,15285801,PMC509427,review-article,0,1,whole_title_abstract,542
pmc_000440,PMC000xxxxxx/PMC509428.xml,Two-stage normalization using background intensities in cDNA microarray data,BMC Bioinformatics,2004,15268767,PMC509428,research-article,0,1,whole_title_abstract,2217
pmc_000441,PMC000xxxxxx/PMC511005.xml,Who will lose weight? A reexamination of predictors of weight loss in women,The International Journal of Behavioral Nutrition and Physical Activity,2004,15287984,PMC511005,research-article,0,1,whole_title_abstract,2517
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,0,8,recursive_split_title_abstract,127
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,1,8,recursive_split_title_abstract,398
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,2,8,recursive_split_title_abstract,397
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,3,8,recursive_split_title_abstract,396
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,4,8,recursive_split_title_abstract,396
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,5,8,recursive_split_title_abstract,394
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,6,8,recursive_split_title_abstract,398
pmc_000442,PMC000xxxxxx/PMC511074.xml,"Biochemical enrichment and biophysical characterization of a taste receptor for L-arginine from the catfish, Ictalurus puntatus",BMC Neuroscience,2004,15282034,PMC511074,research-article,7,8,recursive_split_title_abstract,382
pmc_000443,PMC000xxxxxx/PMC512280.xml,Comparison of the accuracy of methods of computational haplotype inference using a large empirical dataset,BMC Genetics,2004,15291970,PMC512280,research-article,0,1,whole_title_abstract,2351
pmc_000444,PMC000xxxxxx/PMC512281.xml,The FU gene and its possible protein isoforms,BMC Genomics,2004,15268766,PMC512281,research-article,0,1,whole_title_abstract,2225
pmc_000445,PMC000xxxxxx/PMC512282.xml,The Retinome – Defining a reference transcriptome of the adult mammalian retina/retinal pigment epithelium,BMC Genomics,2004,15283859,PMC512282,research-article,0,1,whole_title_abstract,1571
pmc_000446,PMC000xxxxxx/PMC512283.xml,Immobilized probe and glass surface chemistry as variables in microarray fabrication,BMC Genomics,2004,15294027,PMC512283,research-article,0,1,whole_title_abstract,1910
pmc_000447,PMC000xxxxxx/PMC512284.xml,Discovery of induced point mutations in maize genes by TILLING,BMC Plant Biology,2004,15282033,PMC512284,research-article,0,1,whole_title_abstract,1744
pmc_000448,PMC000xxxxxx/PMC512285.xml,Outcome after acute myocardial infarction: a comparison of patients seen by cardiologists and general physicians,BMC Cardiovascular Disorders,2004,15298699,PMC512285,research-article,0,1,whole_title_abstract,2206
pmc_000449,PMC000xxxxxx/PMC512286.xml,The six-minute walk test in community dwelling elderly: influence of health status.,BMC Geriatrics,2004,15272934,PMC512286,research-article,0,1,whole_title_abstract,1803
pmc_000450,PMC000xxxxxx/PMC512287.xml,Meningitis due to Fusobacterium necrophorum in an adult,BMC Infectious Diseases,2004,15296514,PMC512287,research-article,0,1,whole_title_abstract,1012
pmc_000451,PMC000xxxxxx/PMC512288.xml,Candidate high myopia loci on chromosomes 18p and 12q do not play a major role in susceptibility to common myopia,BMC Medical Genetics,2004,15291966,PMC512288,research-article,0,1,whole_title_abstract,1531
pmc_000452,PMC000xxxxxx/PMC512289.xml,'Perinatal outcome in preterm premature rupture of membranes with Amniotic fluid index < 5 (AFI < 5),BMC Pregnancy and Childbirth,2004,15291965,PMC512289,research-article,0,1,whole_title_abstract,1602
pmc_000453,PMC000xxxxxx/PMC512290.xml,Elevated expression of MMP-13 and TIMP-1 in head and neck squamous cell carcinomas may reflect increased tumor invasiveness,BMC Cancer,2004,15291964,PMC512290,research-article,0,1,whole_title_abstract,1724
pmc_000454,PMC000xxxxxx/PMC512291.xml,Hedgehog-interacting protein is highly expressed in endothelial cells but down-regulated during angiogenesis and in several human tumors,BMC Cancer,2004,15294024,PMC512291,research-article,0,1,whole_title_abstract,2219
pmc_000455,PMC000xxxxxx/PMC512292.xml,The oncogenic fusion protein RUNX1-CBFA2T1 supports proliferation and inhibits senescence in t(8;21)-positive leukaemic cells,BMC Cancer,2004,15298716,PMC512292,research-article,0,1,whole_title_abstract,1698
pmc_000456,PMC000xxxxxx/PMC512293.xml,Family-based clusters of cognitive test performance in familial schizophrenia,BMC Psychiatry,2004,15271222,PMC512293,research-article,0,1,whole_title_abstract,1423
pmc_000457,PMC000xxxxxx/PMC512294.xml,Field assessments in western Kenya link malaria vectors to environmentally disturbed habitats during the dry season,BMC Public Health,2004,15296512,PMC512294,research-article,0,1,whole_title_abstract,1886
pmc_000458,PMC000xxxxxx/PMC512295.xml,"Altered mRNA expression of genes related to nerve cell activity in the fracture callus of older rats: A randomized, controlled, microarray study",BMC Musculoskeletal Disorders,2004,15291962,PMC512295,research-article,0,1,whole_title_abstract,1812
pmc_000459,PMC000xxxxxx/PMC512296.xml,"Preliminary inventory and classification of indigenous afromontane forests on the Blyde River Canyon Nature Reserve, Mpumalanga, South Africa",BMC Ecology,2004,15287991,PMC512296,research-article,0,1,whole_title_abstract,1805
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,0,9,recursive_split_title_abstract,105
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,1,9,recursive_split_title_abstract,389
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,2,9,recursive_split_title_abstract,397
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,3,9,recursive_split_title_abstract,391
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,4,9,recursive_split_title_abstract,397
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,5,9,recursive_split_title_abstract,394
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,6,9,recursive_split_title_abstract,397
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,7,9,recursive_split_title_abstract,398
pmc_000460,PMC000xxxxxx/PMC512530.xml,"Organization of the mitochondrial genomes of whiteflies, aphids, and psyllids (Hemiptera, Sternorrhyncha)",BMC Evolutionary Biology,2004,15291971,PMC512530,research-article,8,9,recursive_split_title_abstract,162
pmc_000461,PMC000xxxxxx/PMC514488.xml,Unused Natural Variation Can Lift Yield Barriers in Plant Breeding,PLoS Biology,2004,15328532,PMC514488,research-article,0,1,whole_title_abstract,914
pmc_000462,PMC000xxxxxx/PMC514489.xml,Conflict over Male Parentage in Social Insects,PLoS Biology,2004,15328531,PMC514489,research-article,0,1,whole_title_abstract,1862
pmc_000463,PMC000xxxxxx/PMC514490.xml,The Rab5 Effector Rabankyrin-5 Regulates and Coordinates Different Endocytic Mechanisms,PLoS Biology,2004,15328530,PMC514490,research-article,0,1,whole_title_abstract,1580
pmc_000464,PMC000xxxxxx/PMC514491.xml,Sir2-Independent Life Span Extension by Calorie Restriction in Yeast,PLoS Biology,2004,15328540,PMC514491,research-article,0,1,whole_title_abstract,1042
pmc_000465,PMC000xxxxxx/PMC514492.xml,New Route to Longer Life,PLoS Biology,2004,,PMC514492,research-article,0,1,whole_title_abstract,24
pmc_000466,PMC000xxxxxx/PMC514493.xml,Protein Helps Orchestrate Cells' Fluid Uptake,PLoS Biology,2004,,PMC514493,research-article,0,1,whole_title_abstract,45
pmc_000467,PMC000xxxxxx/PMC514494.xml,Policing Relative Conflicts of Interest in Social Insects,PLoS Biology,2004,,PMC514494,research-article,0,1,whole_title_abstract,253
pmc_000468,PMC000xxxxxx/PMC514495.xml,Natural Biodiversity Breaks Plant Yield Barriers,PLoS Biology,2004,,PMC514495,research-article,0,1,whole_title_abstract,48
pmc_000469,PMC000xxxxxx/PMC514496.xml,Malaria morbidity and immunity among residents of villages with different Plasmodium falciparum transmission intensity in North-Eastern Tanzania,Malaria Journal,2004,15282030,PMC514496,research-article,0,1,whole_title_abstract,1780
pmc_000470,PMC000xxxxxx/PMC514497.xml,Care-seeking patterns for fatal malaria in Tanzania,Malaria Journal,2004,15282029,PMC514497,research-article,0,1,whole_title_abstract,2164
pmc_000471,PMC000xxxxxx/PMC514498.xml,Mapping the distribution of Loa loa in Cameroon in support of the African Programme for Onchocerciasis Control,Filaria Journal,2004,15298709,PMC514498,research-article,0,1,whole_title_abstract,1996
pmc_000472,PMC000xxxxxx/PMC514499.xml,Stress echocardiography in heart failure,Cardiovascular Ultrasound,2004,15285780,PMC514499,review-article,0,1,whole_title_abstract,1613
